ETF,term,beta,se,t,nobs
XLV,const,0.00019702815600312925,1.232738131780367e-05,15.982969206815541,6726297
XLV,own_co_d,0.000492798811779417,0.0034050388804578746,0.14472633913453303,6726297
XLV,own_co_w,-0.035076466386228605,0.005864192334655621,-5.9814658838758055,6726297
XLV,own_co_m,0.018734123491392786,0.008570616673655372,2.1858547879032226,6726297
XLV,own_oc_d,0.013988418157724104,0.001627300904708053,8.596085774458354,6726297
XLV,own_oc_w,-0.03996599303851212,0.0034549176324860493,-11.567856976594218,6726297
XLV,own_oc_m,0.014302305019031415,0.005771495977208872,2.478093214568624,6726297
XLV,etf_co_d,-0.05496519011070445,0.004346289356440729,-12.646463592961661,6726297
XLV,etf_co_w,0.1606539866195061,0.008519938449178284,18.856237938549963,6726297
XLV,etf_co_m,-0.2601093034631942,0.014965603061264297,-17.38047590854786,6726297
XLV,etf_oc_d,0.01901475186859497,0.0024697101959598056,7.699183450633669,6726297
XLV,etf_oc_w,-0.1085742654374508,0.005645116373954507,-19.233308623785298,6726297
XLV,etf_oc_m,-0.14373103761161615,0.011000291512712352,-13.066111697632298,6726297
XLV,etf_co_d_high,-0.3118315379664815,0.008357269814647924,-37.31260864881127,6726297
XLV,etf_co_w_high,0.01191741619582989,0.020754380196719657,0.5742120980183982,6726297
XLV,etf_co_m_high,1.1453362016285071,0.03164456595185812,36.19377189028105,6726297
XLV,etf_oc_d_high,-0.23293918778773545,0.0047794952544837335,-48.73719407278642,6726297
XLV,etf_oc_w_high,0.11781701063613984,0.013378207808729732,8.806636308882888,6726297
XLV,etf_oc_m_high,0.45896202551769416,0.024173179752451705,18.98641511864591,6726297
XLY,const,0.0002262633080001438,1.2081117388465571e-05,18.728673906949066,6726297
XLY,own_co_d,0.0019874087478693107,0.003557493108294184,0.5586542791146185,6726297
XLY,own_co_w,-0.019172808580738762,0.006100400706904035,-3.142876919386661,6726297
XLY,own_co_m,0.02075411638885499,0.008729575430156577,2.3774485431627386,6726297
XLY,own_oc_d,0.0021612033011403292,0.001701316985461177,1.2703119522165298,6726297
XLY,own_oc_w,-0.04990872560490571,0.003611917563670423,-13.817791996943743,6726297
XLY,own_oc_m,0.010602867675300479,0.00598659858389763,1.7711004883172548,6726297
XLY,etf_co_d,-0.016591486596277377,0.0035785525198767905,-4.636368057789081,6726297
XLY,etf_co_w,0.012712023543780235,0.00784420185787674,1.6205630316633783,6726297
