ETF,term,beta,se,t,nobs
XLF,etf_oc_m,0.02856683207052476,0.007632854183749706,3.742614673727601,6725885
XLF,etf_co_d_high,-0.1387636727970799,0.004647590001443773,-29.857124392206067,6725885
XLF,etf_co_w_high,0.015467771187874717,0.011304347855982,1.3683028322318946,6725885
XLF,etf_co_m_high,0.4330658742867166,0.023754428834815298,18.230952943478083,6725885
XLF,etf_oc_d_high,-0.02992640042031064,0.0033553115871133915,-8.919112172844914,6725885
XLF,etf_oc_w_high,0.12006021311963372,0.010718202082129627,11.201525423728402,6725885
XLF,etf_oc_m_high,-0.05374680201438495,0.01778927793009831,-3.0213031819267284,6725885
XLK,const,-8.645983597243762e-05,1.0438164988548652e-05,-8.283049373840106,6725885
XLK,own_co_d,0.008635245447197253,0.0025245789097504126,3.4204696133070995,6725885
XLK,own_co_w,-0.03855562862395121,0.00476503925054614,-8.091355935742229,6725885
XLK,own_co_m,-0.10671189538984019,0.0075070674210779165,-14.214857733956219,6725885
XLK,own_oc_d,0.006178070165963812,0.0012406229699184433,4.9798128164352375,6725885
XLK,own_oc_w,-0.01912445744392823,0.00289493527999994,-6.6061778914548395,6725885
XLK,own_oc_m,0.09356374409698551,0.0050519759393522065,18.52022757435832,6725885
XLK,etf_co_d,0.019662749862575622,0.002344177364710503,8.387910470675456,6725885
XLK,etf_co_w,0.07020361515315812,0.005349951090242887,13.122291020789666,6725885
XLK,etf_co_m,0.02883563447223268,0.01007706793350926,2.861510378067968,6725885
XLK,etf_oc_d,0.024466328130518036,0.0015700416275715528,15.583235311003252,6725885
XLK,etf_oc_w,-0.11475183031745786,0.0038766829712119488,-29.60051961163684,6725885
XLK,etf_oc_m,-0.05878503414125401,0.006939809326563347,-8.470698743298883,6725885
XLK,etf_co_d_high,-0.12198488585852296,0.004929519188785806,-24.74579795449973,6725885
XLK,etf_co_w_high,-0.03453451213490254,0.011882552299087313,-2.9063210719093657,6725885
XLK,etf_co_m_high,0.27423791996412555,0.023547075274560375,11.646368679188145,6725885
